image_width,image_height,n_bboxes,n_segmentations,n_pdf_cells,bbox_area_frac_mean,bbox_area_frac_median,bbox_aspect_ratio_mean,bbox_aspect_ratio_median,bbox_width_mean,bbox_height_mean,cell_chars_mean,cell_words_mean,category_ids
1025,1025,13,13,42,0.02560811884552208,0.016915759331206894,13.738549774889703,12.133760572859233,451.01164659900286,44.80567885586634,93.5952380952381,14.952380952380953,"[6, 6, 6, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,14,14,50,0.0404833363098304,0.04855336794690073,14.786705692946066,11.620994612247497,694.2373339373249,56.49610271464644,89.4,14.04,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8]"
1025,1025,11,11,92,0.049215113660348225,0.02918199845270091,4.07701011041997,4.271309900509876,360.37013645817825,130.77443404753777,53.95652173913044,8.76086956521739,"[10, 10, 10, 10, 5, 10, 10, 10, 10, 10, 10]"
1025,1025,66,66,213,0.004737372051780522,0.004519144781114572,2.389672583552299,2.7617759918444316,104.06037324346403,49.32437039237068,18.35211267605634,3.056338028169014,"[6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,6,6,189,0.10595785351093216,0.03926605238185917,10.829801097172476,2.1753552463749415,410.70412468867795,164.5709604610128,17.486772486772487,2.4761904761904763,"[10, 1, 9, 10, 10, 5]"
1025,1025,2,2,20,0.038598097447841304,0.038598097447841304,3.1395639756927296,3.1395639756927296,232.02408469649765,135.81253880689184,27.6,9.8,"[8, 9]"
1025,1025,1,1,2,0.0011821889593621392,0.0011821889593621392,7.702331091180869,7.702331091180869,97.80890717592591,12.698611111111106,4.5,1.5,[5]
1025,1025,2,2,129,0.32046324673837423,0.32046324673837423,1.4389243144252275,1.4389243144252275,435.20101010680753,399.65171442255917,8.054263565891473,1.5116279069767442,"[9, 6]"
1025,1025,5,5,11,0.16291553895659966,0.038422708976921995,6.422937761382977,2.1851659751037347,578.4365953934703,189.11058308551705,25.636363636363637,5.2727272727272725,"[7, 7, 5, 5, 1]"
1025,1025,9,9,35,0.05381632659550761,0.018413581835507734,10.390072887241493,10.483126216759624,417.1734196764522,91.7776180453824,46.65714285714286,6.857142857142857,"[6, 8, 10, 10, 10, 10, 10, 8, 7]"
1025,1025,17,17,33,0.011636898452007435,0.004212047291135598,13.302556583928013,12.86799124183008,311.25608412629754,30.980050911690427,35.0,4.96969696969697,"[8, 8, 10, 10, 5, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10]"
1025,1025,22,22,115,0.026530084192559464,0.023772351318048383,10.467049067950237,6.365687697366937,360.9673636465411,64.78489751860901,49.278260869565216,7.886956521739131,"[6, 10, 10, 10, 10, 10, 10, 8, 10, 10, 10, 10, 10, 10, 10, 8, 5, 5, 5, 5, 9, 5]"
1025,1025,9,9,54,0.03508361420025064,0.028002374132434865,3.7858652952503054,3.065023522292183,302.29600747115404,112.83119472701692,37.666666666666664,5.574074074074074,"[8, 10, 10, 10, 10, 10, 7, 1, 5]"
1025,1025,1,1,16,0.014328652667336808,0.014328652667336808,21.036954830306392,21.036954830306392,562.7532091430915,26.750697222222215,9.375,1.3125,[5]
1025,1025,2,2,3,0.010466520353585909,0.010466520353585909,4.118222719031609,4.118222719031609,202.9915463368266,54.95185169934799,28.333333333333332,3.6666666666666665,"[10, 7]"
1025,1025,10,10,62,0.035800617284452524,0.017771544428995128,11.246172851586584,9.370877672744477,467.74332526095395,67.70492109778002,33.983870967741936,5.129032258064516,"[8, 8, 8, 8, 10, 10, 10, 10, 7, 9]"
1025,1025,16,16,105,0.035053809117183955,0.031345051127988986,5.373841235717871,3.9415035745238716,352.7985970514429,94.20611945355391,44.10476190476191,6.6,"[6, 7, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 5]"
1025,1025,11,11,68,0.04301266924551735,0.012967020838594983,11.117002867743896,8.599160994204594,521.2614075126262,61.57883970098715,55.94117647058823,8.720588235294118,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5]"
1025,1025,1,1,57,0.9985238863316419,0.9985238863316419,0.9998181959847282,0.9998181959847282,1024.1501023692401,1024.3363308271732,16.350877192982455,3.0701754385964914,[7]
1025,1025,10,10,116,0.038381258928249104,0.012372817036500243,18.45995796226032,11.099413440906698,478.7159896101938,64.48411823224977,12.5,2.1293103448275863,"[6, 10, 10, 7, 9, 9, 9, 10, 6, 5]"
1025,1025,21,21,172,0.02633631968962368,0.010578111990530312,12.22855798561696,14.440643167967783,357.0001587656158,68.82922794241816,26.197674418604652,4.209302325581396,"[10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 8, 8, 8, 9, 9]"
1025,1025,12,12,65,0.035708157535496034,0.02438679267704791,9.059405240514131,5.091539281352496,401.6544787783751,77.31132753051348,44.323076923076925,6.938461538461539,"[10, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,12,12,103,0.025544641108788995,0.012342851879397852,11.14386897831566,9.594405452314511,390.88678350745164,52.34712114778758,20.796116504854368,3.174757281553398,"[6, 8, 10, 8, 10, 10, 10, 10, 10, 10, 9, 5]"
1025,1025,13,13,51,0.03270683365284809,0.026803355262770855,14.435427121458476,12.39166364872801,526.1815338046757,52.92622074834887,84.92156862745098,13.882352941176471,"[8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,9,9,316,0.07498555820817998,0.0016937295664534462,19.92424197144174,11.109416592712112,365.9489322344918,94.20593387927799,9.949367088607595,1.6898734177215189,"[6, 1, 9, 10, 5, 5, 5, 5, 5]"
1025,1025,10,10,51,0.04411620297150499,0.021914859095775244,15.866815428863294,15.594377686118358,551.7874346895426,70.09584451704544,89.29411764705883,14.352941176470589,"[6, 10, 10, 10, 10, 10, 10, 5, 8, 8]"
1025,1025,36,36,234,0.012516118415631437,0.006327199235683839,3.9097066169985357,2.729677056294629,134.96543379746728,72.21775146910717,31.487179487179485,5.081196581196581,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 9, 9, 9, 9, 6, 5, 5, 6, 10]"
1025,1025,11,11,56,0.03924081994579739,0.022446752498411927,14.603430567594698,12.166255530967192,528.5437207038138,63.21372524613443,47.017857142857146,6.696428571428571,"[6, 10, 10, 10, 10, 10, 10, 10, 8, 5, 9]"
1025,1025,8,8,45,0.05816475205132035,0.05129060458254838,9.991372316807134,7.664463713461124,602.0702465737337,81.73009028961489,70.4888888888889,10.933333333333334,"[10, 10, 10, 10, 10, 10, 5, 5]"
1025,1025,19,19,102,0.015434682029332066,0.007588594416584356,9.594703704078599,7.7817174486908165,252.3738587434847,53.38878827742069,24.431372549019606,3.6372549019607843,"[8, 9, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 4, 4, 5, 5, 8, 9]"
1025,1025,14,14,26,0.006655096884174664,0.0017346040838236824,17.834689283477932,19.721346434612247,212.6178381452582,19.812077091472734,14.26923076923077,2.269230769230769,"[8, 10, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6]"
1025,1025,14,14,154,0.04571648270801097,0.048549703722103175,4.605657680047493,2.697865088803245,344.79342525162264,118.31623715967355,36.79220779220779,5.584415584415584,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 5, 5, 8, 8]"
1025,1025,18,18,54,0.02454012175511976,0.006747616019106572,26.96083106481185,20.247560461621255,590.7379663323044,32.83183239638447,74.27777777777777,12.11111111111111,"[6, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8]"
1025,1025,10,10,56,0.05927472757213338,0.01843515152819917,21.0547265164875,16.43614272568859,641.2395275285947,75.19832091856061,96.03571428571429,15.357142857142858,"[10, 10, 10, 10, 10, 5, 8, 8, 8, 6]"
1025,1025,7,7,43,0.0658723277261457,0.06413761608266899,14.023110678219863,8.150300837113413,743.7253059407096,81.306411489899,98.76744186046511,14.534883720930232,"[6, 10, 10, 10, 10, 10, 5]"
1025,1025,9,9,55,0.05086165327036099,0.02680279116140474,19.147642712132992,16.910997340090113,572.1156988425926,79.48997488075196,86.01818181818182,13.418181818181818,"[6, 8, 8, 5, 10, 10, 10, 10, 10]"
1025,1025,7,7,58,0.03368086423872778,0.004698136471575429,10.030771942904128,5.295145132288718,355.122996356357,76.12841689434559,27.448275862068964,4.482758620689655,"[10, 10, 6, 6, 8, 10, 9]"
1025,1025,13,13,83,0.037770575444927644,0.003155470270568297,8.70793097837252,4.867924528301884,266.8947203014572,111.27447522393537,8.987951807228916,1.783132530120482,"[6, 8, 9, 5, 1, 1, 1, 1, 7, 7, 7, 7, 10]"
1025,1025,9,9,56,0.057164691724904494,0.0591456222567074,9.064838891964756,7.547217952067005,661.4201882183908,81.91444429398149,89.08928571428571,14.071428571428571,"[6, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,2,2,4,0.17216189551271083,0.17216189551271083,13.208569725879027,13.208569725879027,880.8454645965105,191.48000485711492,44.5,6.75,"[7, 10]"
1025,1025,8,8,282,0.03753147587723226,0.03674414499096608,6.569663049467204,3.610651384472483,320.15762561188234,127.52723543279834,6.205673758865248,1.6914893617021276,"[10, 10, 10, 10, 10, 8, 5, 7]"
1025,1025,18,18,53,0.029277081444917332,0.021086891969564325,24.85754037072854,21.725910174796432,640.4627952387438,38.70649441112514,108.11320754716981,17.0188679245283,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 8, 8, 8]"
1025,1025,9,9,295,0.07388163376912872,0.007614137514854487,31.769320950181477,31.767282483660185,571.908160219231,94.08332616483615,10.979661016949153,1.806779661016949,"[6, 8, 10, 10, 10, 10, 9, 10, 5]"
1025,1025,10,10,130,0.04489760027264496,0.016844433145621764,17.151842100215685,19.014950550017367,539.1896058951922,65.84025807374357,13.353846153846154,2.353846153846154,"[6, 8, 9, 10, 10, 10, 8, 8, 8, 9]"
1025,1025,16,16,105,0.0342725819290068,0.042831593696294204,6.015729334199392,3.2566698036417114,336.3684817866162,95.07838986939709,39.00952380952381,6.419047619047619,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 10, 10, 5, 5]"
1025,1025,10,10,82,0.04028134832677174,0.033488952521982404,13.55902082286506,13.84702579399895,551.1384971377331,59.55618418770981,18.25609756097561,2.8048780487804876,"[6, 8, 10, 10, 10, 10, 4, 4, 9, 9]"
1025,1025,43,43,115,0.010411810080448993,0.009432752086304935,16.398308322586402,13.850255017439775,323.8328799898752,29.218863708174585,23.843478260869563,4.139130434782609,"[5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 8, 8, 7, 10, 6]"
1025,1025,1,1,0,1.0011811446365293,1.0011811446365293,1.0011811446365293,1.0011811446365293,1026.2106732524426,1025.0,,,[7]
1025,1025,15,15,130,0.035310337304511566,0.02458193638619882,12.661834859506962,3.7738640366326184,442.1338138544109,79.72778800385896,32.19230769230769,5.007692307692308,"[10, 10, 7, 7, 10, 10, 10, 8, 9, 10, 10, 8, 10, 10, 5]"
1025,1025,8,8,96,0.043904557162006405,0.014437264034561404,22.571079022784176,18.417735980003464,553.11647507395,67.59955532401767,15.90625,2.65625,"[6, 8, 10, 10, 10, 5, 9, 9]"
1025,1025,10,10,85,0.037301970614324394,0.013006176624868698,3.8789811799439455,3.2364232588176827,224.84574126620367,117.50965213194445,35.8235294117647,5.9411764705882355,"[10, 5, 5, 10, 10, 10, 10, 8, 8, 8]"
1025,1025,9,9,360,0.058051596342838824,0.004862342459410313,34.177597251474836,22.553962547775072,480.5944500324899,75.98869914539861,7.430555555555555,1.6527777777777777,"[8, 8, 10, 10, 10, 10, 9, 9, 5]"
1025,1025,29,29,90,0.01217253836713047,0.00787120055628236,9.103089129182884,4.56215681183142,215.74841852571436,56.46535254237742,20.92222222222222,3.2444444444444445,"[6, 8, 6, 7, 1, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,18,18,119,0.02074040111297944,0.006701901899781768,16.93859479945984,16.361546287778594,450.44474445795856,40.34429991817819,21.058823529411764,3.5126050420168067,"[10, 10, 8, 8, 9, 9, 6, 10, 10, 10, 10, 10, 8, 8, 8, 8, 5, 10]"
1025,1025,9,9,78,0.04136049462072362,0.04568273079411765,8.837651474826378,4.911369119528769,419.4368369632218,91.0069209193746,35.717948717948715,5.423076923076923,"[8, 5, 5, 10, 10, 10, 10, 10, 9]"
1025,1025,12,12,107,0.03319643027485424,0.006172200687065432,17.408721910420798,5.119662012399358,320.80191954090276,105.12893248262556,10.897196261682243,1.925233644859813,"[6, 8, 10, 9, 10, 10, 7, 7, 7, 1, 1, 1]"
1025,1025,5,5,85,0.08306314990266625,0.0249118010527251,19.05536981310116,11.444245372381017,693.1074575527167,101.39105743111074,20.141176470588235,3.5176470588235293,"[8, 10, 10, 9, 5]"
1025,1025,15,15,73,0.03280775842808362,0.02286118111777539,18.15901359311064,16.701709256822145,599.0263313783404,46.000261590729885,58.863013698630134,9.26027397260274,"[10, 10, 8, 10, 10, 10, 8, 8, 8, 8, 10, 10, 10, 5, 9]"
1025,1025,11,11,79,0.05123748565385965,0.05684084410787021,19.558238043682554,11.735860692513416,756.7120242517315,66.59318518568195,52.63291139240506,8.60759493670886,"[10, 10, 10, 10, 10, 10, 10, 10, 5, 9, 9]"
1025,1025,1,1,1,0.0018631550752156135,0.0018631550752156135,20.785460385401883,20.785460385401883,201.71035395622897,9.704396737726093,35.0,5.0,[10]
1025,1025,6,6,8,0.015358911172052165,0.013475849746866449,6.609825506249815,6.204185841847318,305.4825384114583,49.41828703703707,10.75,1.375,"[10, 10, 10, 10, 10, 10]"
1025,1025,15,15,42,0.025172070464549723,0.015333505476188078,7.931316669632564,7.868999353467756,302.99795111111416,63.64819190190308,42.57142857142857,6.619047619047619,"[8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 8, 7, 5, 5]"
1025,1025,4,4,74,0.07441182288611942,0.0030705674439991514,22.57631907965794,19.211883405532472,404.88256785977194,96.3649603105761,9.635135135135135,1.6756756756756757,"[8, 9, 10, 5]"
1025,1025,30,30,65,0.007860197450012896,0.00804112517649971,9.906738042353984,8.350974340552138,268.60091638608304,29.190603316106795,26.923076923076923,4.338461538461538,"[8, 6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,3,3,21,0.04994250670621947,0.0026054934850981075,4.341827443792197,1.796847003932226,234.78997203777988,106.74962850078202,35.76190476190476,2.857142857142857,"[8, 9, 5]"
1025,1025,11,11,85,0.02421004270030808,0.027191647162164056,10.79773067439166,4.265940564081967,334.12224179299324,66.6431373470194,26.8,3.976470588235294,"[6, 10, 10, 10, 10, 8, 9, 8, 8, 10, 9]"
1025,1025,13,13,41,0.030530558219974732,0.04396670918504901,17.62294325169393,10.404767971862665,502.3308147310206,47.193202216880344,84.85365853658537,12.853658536585366,"[8, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 6, 5]"
1025,1025,8,8,205,0.05530099948627329,0.0031705214827478963,30.088403643678017,27.19890612688686,419.55508050584956,73.2934950801943,8.107317073170732,1.6292682926829267,"[6, 10, 8, 4, 4, 4, 4, 9]"
1025,1025,5,5,9,0.007372120682461419,0.0007533428202160489,6.8420572802319795,5.133697292032857,146.52812048611113,25.31708145833333,27.333333333333332,3.888888888888889,"[8, 8, 8, 10, 5]"
1025,1025,4,4,9,0.0067136627527162405,0.005417797980151697,11.42509533816951,13.020437989291686,223.3776997935435,23.74086886820332,12.11111111111111,1.6666666666666667,"[5, 5, 11, 10]"
1025,1025,13,13,110,0.04636361663916932,0.055350893795315284,5.019133404562026,2.7841740097077063,336.8801038618653,121.47409884663946,56.263636363636365,7.8545454545454545,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5]"
1025,1025,27,27,151,0.014141537157317849,0.014413230753614436,4.6906578454689,2.3507304375873757,210.21680802923018,74.22670605242237,17.019867549668874,2.781456953642384,"[5, 8, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,5,5,126,0.11547753355659826,0.0037756248941522444,23.26554898362668,22.370467497207855,381.7406257543711,159.48038562019096,15.682539682539682,2.1587301587301586,"[8, 10, 6, 9, 6]"
1025,1025,6,6,370,0.04216942062804535,0.017742520157303078,8.67769963703989,7.653458321763585,395.3659746175874,68.00431270988152,2.097297297297297,1.1675675675675676,"[8, 10, 10, 5, 5, 7]"
1025,1025,16,16,129,0.0269319099158345,0.0031832565569476657,8.172072772008375,3.8120299886988316,170.94258439031864,125.88597592206791,20.5968992248062,2.992248062015504,"[8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 10]"
1025,1025,9,9,189,0.0550116467111847,0.009231696681397316,19.67937205122564,16.895225829217623,419.05853423606123,86.47395127148965,11.682539682539682,1.9894179894179893,"[6, 10, 9, 10, 10, 10, 9, 5, 5]"
1025,1025,14,14,177,0.02841896042379028,0.013294536319154553,25.510803217845044,15.05254903715274,506.71947079765465,47.83681311016225,23.316384180790962,3.76271186440678,"[8, 10, 10, 10, 10, 10, 8, 5, 9, 10, 10, 10, 10, 10]"
1025,1025,15,15,92,0.028296900864689847,0.027287510829139234,15.458659787902121,17.142426313461538,590.8556859805659,43.26202008780721,38.619565217391305,5.706521739130435,"[9, 10, 10, 10, 10, 8, 8, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,37,37,57,0.007362944624459792,0.004782265076975838,4.261437730870515,2.513855975891167,137.7965164482887,60.31932853611032,16.596491228070175,2.526315789473684,"[8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 10, 10, 10, 10, 10, 10, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6]"
1025,1025,16,16,175,0.03873621550673695,0.018033024594045745,8.904338053910056,5.801239469611842,327.05580731324255,101.89921352937468,28.914285714285715,5.331428571428572,"[8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 9, 6, 8]"
1025,1025,7,7,57,0.08776833128261007,0.08705069814625208,5.235955431744572,5.230108406973394,668.8614806376573,119.67576895743142,102.59649122807018,15.771929824561404,"[10, 10, 10, 10, 10, 10, 6]"
1025,1025,9,9,105,0.05500000430801913,0.004050034165181217,14.741967796551185,10.515985406215076,363.0595231238653,107.13520623149215,8.466666666666667,1.5047619047619047,"[8, 8, 10, 5, 9, 8, 8, 9, 9]"
1025,1025,20,20,116,0.028944907180401342,0.02530879528073031,8.197201187941596,5.593506722894122,320.4323280541872,75.61313710592688,52.991379310344826,8.568965517241379,"[10, 10, 8, 8, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 10, 10, 10, 10, 5, 8]"
1025,1025,17,17,82,0.019540245442166787,0.01185384931393298,6.868542216876911,4.536537068965519,207.4434873082558,87.43568115362454,24.5,3.597560975609756,"[5, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7]"
1025,1025,4,4,126,0.10445417627584466,0.0034519243463061234,21.04177379161402,15.582027899510285,385.0559791589681,165.10669925442153,9.444444444444445,1.5555555555555556,"[10, 10, 5, 9]"
1025,1025,10,10,70,0.03808812858171686,0.021434165964490475,18.05592064409212,11.085136322200022,499.7996175695145,60.753790353983916,42.357142857142854,7.0,"[6, 8, 10, 10, 10, 10, 10, 5, 5, 9]"
1025,1025,7,7,4,0.028060410892314223,0.0017259645217699879,4.806334588940757,1.5895445806149149,169.44931219817335,110.43268358982645,9.75,1.75,"[7, 7, 7, 1, 1, 1, 6]"
1025,1025,10,10,60,0.04614601701737657,0.03868227767465548,16.99368040309778,12.359745990282116,624.0411793337681,60.58354634268191,55.38333333333333,8.583333333333334,"[10, 10, 10, 10, 10, 10, 5, 9, 8, 8]"
1025,1025,14,14,55,0.03895415790574776,0.030735659063109634,20.82495304679197,19.361021662124834,638.4099796885996,49.816733692127535,109.0,17.2,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 10, 10]"
1025,1025,5,5,53,0.07539460848640614,0.015658346185672526,17.93984686440941,12.016753997817863,509.2953614766082,118.13813799999998,29.547169811320753,5.0754716981132075,"[6, 10, 10, 10, 8]"
1025,1025,4,4,5,0.20579907523530167,0.02452467863870924,19.004361392186354,19.95830101146645,716.9372725127719,215.84965627043445,52.6,8.4,"[5, 10, 8, 7]"
1025,1025,12,12,137,0.03391645816480748,0.009793246358085485,13.444648772245584,7.3184135724824575,379.38003523827734,94.30102635614519,19.78832116788321,3.4014598540145986,"[5, 10, 10, 10, 10, 8, 8, 8, 8, 8, 8, 9]"
1025,1025,24,24,136,0.02794755267740086,0.010205411162001042,7.882361751766541,5.651047502456317,343.7815511759313,66.47632243859694,21.36764705882353,3.3823529411764706,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 7, 7, 6]"
1025,1025,3,3,17,0.07567378132029932,0.014596296554199924,5.051592323043667,1.5874509803921566,284.4485999868971,168.238260930504,36.8235294117647,5.9411764705882355,"[10, 7, 5]"
